cellID	f_l1_College & University	f_l1_Food	f_l1_Residence	f_l1_Travel & Transport	f_l1_Outdoors & Recreation	f_l1_Arts & Entertainment	f_l1_Shop & Service	f_l1_Nightlife Spot	f_l1_Professional & Other Places	f_l1_Event	t_predominant
942	0	0	0	2	0	0	0	0	0	0	Transportation
134	1	2	1	0	8	0	0	2	0	0	Other
2110	0	0	8	0	0	1	0	0	1	0	Residential
4460	0	11	5	3	0	0	15	1	4	0	Mixed
2913	0	6	0	3	1	0	5	1	9	0	Commercial
3183	0	1	3	0	1	1	0	0	1	0	Other
1188	0	9	4	3	3	1	4	1	4	0	Mixed
5130	0	2	0	0	0	0	4	0	3	0	Other
1066	0	1	0	1	2	3	17	0	9	0	Mixed
3912	0	0	0	0	1	0	0	0	0	0	OpenSpace
1690	0	4	0	1	0	0	6	2	19	0	Commercial
4120	0	0	0	0	0	0	3	0	0	0	Residential
1136	0	0	2	3	0	0	2	0	1	0	Other
2186	0	2	1	3	3	1	0	1	7	0	Mixed
67	0	1	0	0	0	0	0	0	0	0	Other
3930	3	0	0	0	0	0	1	0	4	0	OpenSpace
1765	0	0	1	1	0	1	10	0	4	0	Other
1048	0	11	0	0	1	1	9	5	0	0	Commercial
5002	0	0	3	1	3	0	1	0	0	0	Residential
4709	0	1	2	0	0	0	0	0	2	0	Other
2436	0	1	3	0	0	1	5	1	1	0	Residential
5254	0	1	0	0	4	0	0	1	2	0	Other
6496	0	0	0	0	1	0	0	0	1	0	Transportation
2571	2	2	2	1	0	2	0	0	2	0	Residential
1227	0	2	0	1	3	0	1	0	3	0	Residential
3002	0	0	1	5	0	0	0	2	0	0	OpenSpace
920	0	1	4	4	2	0	2	0	2	0	Residential
605	0	0	2	1	1	25	2	3	4	0	Mixed
277	0	1	2	0	4	2	4	0	2	0	Mixed
2357	0	5	5	2	1	0	3	1	1	0	Residential
5416	0	0	2	0	1	0	0	0	2	0	Residential
1451	0	20	0	1	0	6	8	3	7	0	Commercial
4033	0	0	3	0	0	1	0	0	0	0	Residential
2374	0	12	0	2	1	5	10	2	14	0	Commercial
4357	2	11	3	1	0	0	3	2	2	0	Mixed
2994	0	0	1	0	0	0	0	0	0	0	Mixed
4966	1	1	1	0	1	0	0	0	1	0	Other
4836	2	1	1	0	1	0	2	0	3	0	Other
2776	0	1	2	0	1	0	1	0	2	0	Mixed
1553	0	1	4	0	3	0	2	0	7	0	Residential
2085	0	2	0	1	0	0	8	0	10	0	Commercial
4058	0	5	0	2	1	0	7	3	2	0	Mixed
427	0	0	1	1	1	1	1	0	2	0	Mixed
400	0	0	0	0	0	1	0	0	1	0	Transportation
2356	0	1	2	1	0	0	1	0	5	0	Other
4927	0	4	1	3	0	1	3	0	3	0	Mixed
1055	1	2	0	0	1	0	1	0	3	0	Commercial
4410	0	0	0	1	0	0	0	2	3	0	Residential
5053	0	1	2	0	1	1	0	0	0	0	Residential
2122	1	1	1	1	0	1	1	0	1	0	Residential
2814	0	3	0	2	4	1	0	0	0	0	OpenSpace
738	0	14	0	0	0	0	7	2	2	0	Mixed
3715	0	4	2	1	0	2	0	0	3	0	Residential
968	0	0	0	1	0	0	0	0	6	0	Commercial
477	0	17	0	0	1	0	3	0	7	0	Commercial
4068	0	0	1	0	0	0	5	1	7	0	Residential
1417	13	2	0	3	0	1	1	0	1	0	Other
6403	0	0	0	1	0	0	0	0	0	0	Transportation
4753	3	1	0	0	0	0	0	0	3	0	Other
3150	1	3	0	0	0	0	7	0	2	0	Residential
1172	1	2	1	0	3	0	9	0	8	0	Residential
4154	0	2	5	0	3	1	10	1	4	0	Residential
4585	0	2	2	0	0	0	2	0	2	0	Residential
119	0	5	0	0	4	0	0	2	2	0	OpenSpace
3401	0	9	1	0	0	0	5	2	2	0	Mixed
6566	0	1	0	0	1	0	2	0	0	0	Residential
3037	0	4	0	1	4	7	1	0	1	0	OpenSpace
3697	0	4	2	6	1	0	19	2	3	0	Mixed
1468	0	0	2	0	2	0	1	0	1	0	Other
819	0	7	0	0	0	2	11	0	1	0	Residential
6372	0	0	0	0	1	0	0	0	0	0	OpenSpace
1768	1	5	1	3	0	0	6	4	0	0	Residential
3481	1	0	2	0	0	1	1	3	1	0	Residential
1186	0	6	2	2	0	0	8	1	11	0	Commercial
2771	0	0	4	2	1	1	1	4	2	0	Mixed
5629	0	0	1	0	0	0	0	0	0	0	OpenSpace
5042	0	0	0	0	2	0	0	0	3	0	Other
1068	0	1	1	1	1	2	14	1	5	0	Residential
1823	0	2	3	1	1	0	2	0	2	0	Residential
3341	0	0	0	9	5	0	0	0	1	0	OpenSpace
833	0	0	1	1	0	0	2	0	5	0	Residential
4468	0	2	3	0	3	0	2	1	14	0	Residential
564	0	10	1	1	2	0	12	1	2	0	Mixed
6308	0	0	4	0	1	0	0	0	0	0	Residential
4616	0	4	1	1	1	2	9	0	1	0	Mixed
574	1	0	0	0	0	1	0	0	4	0	Commercial
3857	0	0	1	0	1	0	0	0	0	0	Transportation
127	0	4	3	1	4	0	0	1	7	0	Other
6170	0	2	0	0	0	0	4	0	1	0	Mixed
6415	0	0	0	0	0	0	0	0	1	0	OpenSpace
4212	0	2	0	0	2	1	1	0	0	0	OpenSpace
4313	0	0	4	0	1	3	2	0	3	0	Residential
6585	0	0	0	0	1	0	0	0	0	0	Transportation
2773	0	1	0	1	8	0	3	0	1	0	Mixed
2064	0	4	0	0	0	0	6	2	6	1	Commercial
6239	0	1	0	0	0	0	0	1	0	0	OpenSpace
5089	0	1	0	0	0	0	0	0	0	0	OpenSpace
4703	0	6	4	0	2	0	0	0	2	0	Mixed
505	0	8	0	1	1	0	2	0	20	0	Commercial
361	0	0	1	0	2	1	0	3	2	0	Other
4246	1	2	0	1	0	0	0	0	6	0	Other
1638	1	3	3	1	6	0	1	0	2	0	Mixed
5897	0	5	0	3	1	0	3	4	0	0	OpenSpace
4511	0	0	0	1	1	1	0	0	0	0	OpenSpace
4209	0	0	1	0	0	0	0	0	0	0	Other
496	0	2	2	0	1	1	9	0	8	0	Mixed
3435	0	6	3	1	3	0	2	2	1	0	Mixed
6125	0	1	0	0	0	0	2	0	0	0	Other
3569	1	8	6	2	0	1	5	2	2	0	Other
6252	0	1	0	0	1	0	2	0	1	0	Transportation
2667	0	2	3	1	3	1	0	6	1	0	Mixed
4852	0	0	3	0	0	1	2	0	0	0	Residential
4105	0	8	3	0	1	0	9	1	5	0	Mixed
1760	0	2	3	3	2	5	4	3	8	0	OpenSpace
310	0	0	0	1	2	0	1	0	4	0	Transportation
4858	0	0	0	0	2	0	1	0	4	0	Other
5208	0	0	3	1	4	0	0	0	0	0	Residential
4125	0	4	1	1	0	0	11	0	3	0	Mixed
4887	0	1	8	2	1	0	0	2	0	0	Residential
5071	0	1	0	2	2	0	0	0	2	0	OpenSpace
5125	0	1	0	2	2	0	7	0	6	0	Commercial
1190	0	1	0	2	2	0	2	0	1	0	Transportation
154	0	4	0	0	1	3	1	0	1	0	OpenSpace
1531	0	6	0	2	0	1	9	2	9	0	Other
5191	0	0	5	0	0	0	0	0	1	0	Mixed
2448	0	4	2	3	0	0	5	0	4	0	Mixed
1826	0	0	1	0	2	0	0	0	2	0	Residential
285	0	1	0	3	0	0	1	0	2	0	Other
664	0	1	1	2	1	0	23	1	1	0	Residential
4538	0	0	0	2	0	0	1	0	0	0	OpenSpace
2076	0	12	0	3	2	3	2	2	10	0	Commercial
980	1	0	0	0	1	1	23	0	6	0	Commercial
2099	0	6	2	0	0	0	8	0	0	0	Mixed
3083	0	0	0	0	0	1	0	0	0	0	OpenSpace
5031	0	0	0	0	1	0	0	0	0	0	OpenSpace
4848	0	0	2	0	0	0	1	0	0	0	OpenSpace
1630	0	24	6	2	3	1	5	7	1	0	Mixed
5550	0	0	1	1	1	1	3	0	2	0	Other
3249	0	6	0	0	0	0	3	0	4	0	Commercial
332	0	6	0	0	0	0	1	2	3	0	Commercial
1422	3	0	0	2	0	0	2	0	1	0	Residential
2382	0	2	2	1	3	0	1	2	4	0	Mixed
5214	0	0	2	0	1	1	0	0	2	0	Residential
280	16	2	0	1	4	0	1	1	0	0	Other
4778	0	2	0	0	2	0	0	0	2	0	OpenSpace
3867	0	1	0	1	0	0	0	0	0	0	Residential
3261	0	3	3	2	0	1	15	2	2	0	Residential
4373	5	8	0	3	0	0	2	0	11	0	Other
1687	2	10	0	2	3	1	13	0	7	0	Commercial
6011	0	4	2	1	2	2	11	0	1	0	Mixed
5147	0	0	1	0	1	1	0	0	0	0	Residential
4198	0	2	5	0	0	0	0	1	0	0	Residential
5616	0	4	1	1	0	0	8	1	9	0	Mixed
3459	0	0	0	0	0	1	0	0	0	0	OpenSpace
3387	0	0	1	1	1	0	0	0	0	0	OpenSpace
5400	0	2	3	4	1	0	6	1	5	0	Residential
2019	0	0	0	1	0	0	0	0	1	0	OpenSpace
3364	0	0	1	1	0	3	17	0	3	0	Residential
637	0	5	0	1	1	0	4	2	8	0	Mixed
814	0	6	2	1	1	1	11	1	6	0	Residential
4925	0	0	0	1	2	0	0	0	4	0	OpenSpace
5269	0	1	1	1	1	0	1	0	0	0	Mixed
2398	1	3	2	1	0	4	4	2	7	0	Other
4693	0	13	3	2	1	1	1	0	2	0	Transportation
5058	0	0	1	0	1	0	0	0	1	0	Residential
1932	0	1	0	0	1	1	1	0	2	0	OpenSpace
5628	0	0	1	1	0	1	0	0	0	0	OpenSpace
121	0	2	3	6	2	0	0	2	4	0	Other
2413	0	0	5	0	0	0	0	0	2	0	Residential
4544	1	0	0	0	0	0	0	0	0	0	OpenSpace
2504	0	0	1	0	0	1	0	0	0	0	Residential
168	0	7	0	0	0	0	3	0	2	1	Commercial
4989	0	0	0	3	0	0	0	0	1	0	Residential
6431	2	0	0	0	1	0	0	0	0	0	OpenSpace
3027	0	5	0	2	0	1	3	0	15	0	Commercial
3646	0	0	0	1	1	0	0	0	1	0	OpenSpace
2400	0	1	7	1	5	1	3	0	7	0	Residential
615	0	1	0	6	0	0	0	0	1	0	Transportation
2375	0	3	0	0	0	2	9	0	7	0	Commercial
2901	0	0	0	4	0	0	1	1	8	0	Commercial
1598	1	4	0	3	5	2	18	0	8	0	Commercial
3945	0	0	2	1	0	0	0	0	2	0	Residential
1601	0	4	1	1	1	0	2	2	5	0	Commercial
382	0	0	0	1	4	0	0	1	0	0	OpenSpace
6107	0	0	0	2	1	1	0	2	0	0	OpenSpace
2963	0	0	1	1	1	1	0	0	0	0	Residential
2933	0	0	1	0	4	0	0	0	0	0	OpenSpace
3761	0	0	1	1	0	0	0	0	2	0	Transportation
3652	0	5	5	1	2	0	2	0	2	0	Residential
4579	0	6	1	1	4	2	12	3	5	0	Residential
3149	0	3	0	4	0	0	14	0	13	0	Commercial
4884	0	0	0	7	1	0	0	0	0	0	OpenSpace
2434	0	1	3	0	1	0	1	1	0	0	Residential
3049	0	0	0	0	3	0	0	0	0	0	OpenSpace
3142	0	3	0	1	1	0	2	0	9	0	Commercial
1688	0	4	0	0	3	1	9	1	5	0	Commercial
6347	0	2	0	0	0	0	0	0	0	0	Other
5660	0	5	2	1	0	0	0	0	0	0	Residential
1576	0	10	0	5	0	2	7	1	8	0	Other
6351	0	0	2	0	0	0	0	1	1	0	Residential
1863	2	3	3	1	0	4	3	2	15	0	Commercial
3656	0	4	0	0	1	0	4	0	0	0	OpenSpace
6558	0	0	0	0	1	1	0	0	0	0	Transportation
4161	0	2	6	3	0	0	6	2	2	0	Residential
2242	0	1	4	0	1	0	3	1	4	0	Other
706	0	0	0	1	0	0	0	0	0	0	Transportation
4832	0	1	0	1	0	0	0	0	3	0	Residential
1605	1	6	0	0	3	0	4	1	18	0	Commercial
1166	7	1	2	1	0	1	11	0	1	0	Residential
3976	0	0	6	1	0	0	4	0	11	0	Residential
4282	0	0	0	0	1	0	0	0	0	0	OpenSpace
4903	0	1	0	0	0	0	0	0	1	0	Residential
3617	1	1	1	1	1	0	2	0	6	0	Residential
2534	0	4	1	0	2	0	6	0	2	0	Residential
1004	1	13	0	4	1	1	16	1	0	1	Mixed
1195	0	6	0	2	0	0	3	4	4	0	Mixed
1064	0	3	0	1	3	0	16	0	17	0	Commercial
4941	0	2	4	0	0	0	1	0	0	0	Residential
301	0	0	2	11	1	0	1	2	2	0	Other
4609	0	3	0	5	0	0	14	0	2	0	Commercial
2898	0	2	3	1	2	0	7	0	17	0	Mixed
6106	0	0	0	0	0	1	0	0	0	0	OpenSpace
1608	1	8	2	0	4	1	6	2	11	0	Commercial
5684	0	0	0	1	1	0	0	0	0	0	Residential
5181	1	2	0	0	0	0	1	0	3	0	Other
5850	0	0	2	0	1	0	1	0	0	0	Residential
3789	0	3	5	4	4	2	8	0	4	0	Mixed
3799	0	0	1	1	0	1	7	0	10	0	Residential
494	1	3	4	2	1	2	3	2	10	0	Residential
2843	0	2	1	2	0	0	6	0	3	0	Mixed
5931	0	0	0	0	0	0	1	0	0	0	Other
1074	0	6	3	1	0	5	8	3	2	0	Mixed
3523	0	2	1	2	0	0	5	1	4	0	Other
3986	0	0	0	1	0	0	9	0	5	0	Residential
5454	0	12	0	4	0	0	10	0	0	0	Mixed
137	0	0	0	1	1	0	0	0	0	0	Transportation
4705	0	0	0	2	0	0	0	0	0	0	Residential
3975	0	2	2	1	1	0	8	0	15	0	Mixed
2223	0	0	1	1	2	0	2	1	1	0	Residential
1783	0	4	0	1	2	1	7	1	10	0	Commercial
4804	0	0	0	2	0	2	0	0	1	0	Residential
3832	0	2	3	0	4	1	0	1	1	0	Residential
1198	0	0	5	4	0	0	2	1	0	0	Commercial
3782	0	1	2	0	1	0	2	0	10	0	Residential
2489	0	2	0	0	1	0	0	0	1	0	OpenSpace
5265	0	0	2	0	0	2	0	0	1	0	Residential
3498	15	2	0	3	0	0	1	0	1	0	Other
998	0	6	6	1	0	0	10	3	4	0	Mixed
5956	0	3	0	1	0	1	4	0	1	0	Commercial
4028	0	0	1	0	0	0	0	0	2	0	Residential
441	1	3	5	0	3	3	1	3	5	0	Residential
6461	0	0	0	2	0	0	0	0	0	0	Transportation
5547	0	0	0	0	1	0	0	0	0	0	Residential
2677	0	1	0	2	0	0	1	1	1	0	Residential
3094	0	0	0	0	1	0	0	0	0	0	OpenSpace
2403	0	9	0	0	0	0	9	2	2	0	Mixed
3893	0	0	1	1	2	0	0	0	11	0	Residential
938	0	0	0	1	0	2	3	4	3	0	Other
1203	1	1	0	0	0	0	5	0	5	0	Commercial
5412	1	0	0	0	0	0	0	0	0	0	Residential
2599	0	0	0	0	3	0	0	0	0	0	OpenSpace
1253	2	2	1	2	1	2	0	1	8	0	Residential
3686	0	0	0	0	2	0	0	0	0	0	OpenSpace
2073	2	7	0	2	3	1	5	0	11	0	Commercial
5109	0	1	2	0	0	0	4	1	1	0	Residential
2038	1	0	3	2	0	0	1	1	3	0	Residential
508	0	2	0	2	1	1	2	0	8	0	Other
4288	0	4	3	1	1	0	2	0	1	0	Residential
4904	0	0	3	0	1	0	1	0	2	0	Residential
904	0	5	1	1	0	2	3	1	1	0	Residential
3956	0	0	0	2	0	0	0	0	0	0	Residential
1230	0	19	0	0	0	0	23	2	4	0	Mixed
6006	0	0	2	0	0	0	0	0	0	0	Other
2540	0	0	0	0	1	0	0	0	0	0	OpenSpace
3090	0	0	0	0	1	0	0	0	0	0	OpenSpace
5853	0	4	0	0	0	1	2	0	2	0	Residential
6225	0	1	0	0	0	0	0	0	0	0	OpenSpace
4128	0	1	4	0	0	0	0	0	1	0	Residential
2312	0	0	0	0	1	1	0	0	0	0	OpenSpace
4772	0	0	2	0	0	3	2	0	3	0	Residential
5104	0	1	4	2	1	0	1	0	0	0	Residential
6042	0	0	1	2	0	2	1	0	3	0	Other
4167	0	9	2	2	1	0	15	1	7	0	Residential
5721	1	3	1	0	0	0	6	4	0	0	Mixed
6546	0	0	0	0	0	0	0	0	1	0	Transportation
5127	0	1	0	1	1	0	8	1	3	0	Residential
559	0	10	0	0	0	1	12	0	4	0	Commercial
5417	0	0	2	0	1	0	0	0	2	0	Residential
5723	0	1	1	0	0	0	1	0	1	0	Residential
729	0	9	0	3	1	2	0	2	15	0	Commercial
5889	0	0	3	0	0	0	0	0	0	0	Residential
4867	0	1	2	0	0	0	0	0	1	0	OpenSpace
4054	0	1	3	1	4	0	2	0	5	0	Residential
347	3	2	1	0	2	1	5	2	7	0	Mixed
1629	0	10	0	1	1	2	5	5	2	0	Mixed
4035	0	0	0	0	1	0	0	0	0	0	OpenSpace
3080	0	0	0	0	1	0	0	0	1	0	Residential
4649	0	0	0	0	1	0	0	0	1	0	OpenSpace
2172	0	8	0	2	0	0	6	1	12	0	Commercial
5569	0	1	0	2	0	0	1	0	0	0	Other
3267	0	2	1	4	1	0	0	0	4	0	OpenSpace
3461	0	0	0	0	1	0	0	0	0	0	OpenSpace
1496	0	4	0	0	0	0	28	1	0	0	Mixed
1955	0	3	2	0	0	0	5	0	8	0	Other
3932	0	2	3	0	0	0	4	0	0	0	Mixed
4007	0	0	0	0	1	0	0	1	2	0	Residential
3256	0	8	1	3	1	0	9	2	8	1	Commercial
2106	0	0	1	0	1	1	0	0	2	0	Residential
4395	0	0	0	1	1	0	7	0	0	0	Commercial
3872	0	10	3	3	2	0	9	0	2	0	Residential
3871	0	0	3	1	0	0	2	1	9	0	Residential
4080	0	5	2	0	0	0	10	0	6	0	Mixed
5458	0	0	0	1	0	0	1	0	2	0	Residential
3973	1	1	2	1	1	2	2	2	8	0	Residential
808	0	2	0	0	0	7	6	1	2	0	Mixed
3497	5	0	0	0	0	0	0	0	0	0	Other
5404	0	7	1	0	0	0	2	0	3	0	Mixed
256	0	0	0	0	0	0	0	0	1	0	Other
4491	0	0	1	1	1	0	2	0	1	0	Residential
3346	0	2	2	3	6	0	6	0	19	0	Mixed
4078	0	0	4	0	0	0	2	0	10	0	Residential
3111	0	0	3	4	2	0	0	2	0	0	Mixed
1069	0	1	0	1	0	0	16	0	9	0	Mixed
1949	0	9	2	0	2	1	6	9	0	1	Residential
1248	1	1	2	0	4	4	1	0	7	1	OpenSpace
3762	1	0	3	0	1	0	0	0	0	0	Other
6530	0	0	1	0	0	0	0	0	1	0	Residential
2517	0	1	4	6	2	0	0	0	1	0	Residential
5797	0	0	0	0	0	1	1	0	0	0	OpenSpace
2795	0	0	0	1	0	0	8	0	12	0	Commercial
529	0	0	0	3	0	20	0	0	9	0	Commercial
2694	0	4	0	1	2	1	13	0	5	0	Commercial
512	0	1	1	1	0	1	2	0	3	0	Residential
1056	0	0	0	2	0	0	0	0	4	0	Commercial
3671	0	4	1	1	0	1	4	0	3	0	Residential
5164	0	0	2	0	1	0	2	1	0	0	Residential
6158	0	0	0	0	1	0	0	0	0	0	OpenSpace
3822	0	0	0	0	1	0	0	0	0	0	OpenSpace
4748	0	0	3	0	1	1	0	0	4	0	Residential
2444	0	14	4	2	0	0	9	6	2	0	Mixed
2152	3	1	0	0	1	1	2	1	3	0	Other
1023	0	1	2	2	2	0	0	1	3	0	Mixed
6472	0	1	0	1	0	0	0	0	2	0	Residential
3044	0	3	0	0	6	0	0	0	0	0	OpenSpace
209	3	1	0	0	2	1	2	0	13	0	Transportation
4886	0	0	11	3	2	2	0	4	1	0	Residential
4353	0	0	3	2	0	0	6	1	0	0	Residential
3287	0	0	1	1	4	0	0	0	4	0	Residential
2718	1	1	0	0	0	31	3	0	2	0	Other
5153	0	0	0	0	0	1	0	0	1	0	Residential
5885	0	5	1	1	2	1	1	0	0	0	Residential
3702	0	1	0	2	1	0	9	0	4	0	Mixed
3248	0	2	1	0	2	0	1	0	5	0	Residential
3309	6	0	2	0	1	0	1	0	2	0	Other
2183	0	2	0	0	0	0	2	0	5	0	Mixed
2175	0	15	0	0	0	0	2	0	19	0	Commercial
3015	0	15	1	4	1	0	6	0	7	0	Mixed
2580	0	4	0	3	0	0	11	2	13	0	Commercial
2681	0	7	3	0	1	1	4	1	3	0	Residential
1202	0	0	1	2	5	0	0	1	1	0	OpenSpace
3512	0	4	0	2	0	1	1	1	16	1	Other
1406	0	4	0	0	1	1	4	1	1	0	Mixed
2961	0	0	1	1	0	0	0	0	3	0	Residential
2541	0	0	1	1	4	0	0	2	0	0	OpenSpace
593	0	21	1	1	1	0	12	6	3	0	Mixed
1174	0	15	3	0	1	1	14	0	2	0	Residential
1545	0	2	3	0	1	1	3	2	2	0	Mixed
660	0	4	6	2	0	1	2	1	0	0	Residential
2359	0	0	2	2	1	0	5	1	12	0	Other
1493	0	2	0	2	0	3	10	3	2	0	Mixed
2996	1	1	4	0	1	1	2	1	2	0	Mixed
6211	0	0	1	0	0	0	0	0	0	0	Residential
2292	1	3	3	1	0	1	9	2	0	0	Residential
3564	0	0	2	1	0	0	0	0	2	0	Residential
4646	0	0	0	1	0	0	0	0	1	0	Other
2479	0	6	0	0	1	1	3	0	24	0	Commercial
4270	1	0	0	0	0	1	0	0	1	0	Other
2321	0	0	2	0	0	1	0	0	0	0	Residential
4674	0	1	3	3	0	0	8	0	9	0	Residential
3495	12	1	0	0	5	0	0	0	2	0	Other
1539	0	10	0	0	1	0	11	0	0	0	Residential
2521	0	0	0	0	1	0	0	0	1	0	OpenSpace
3084	0	0	0	0	1	0	0	0	0	0	OpenSpace
1256	0	7	3	6	3	0	6	2	7	0	Residential
2519	0	0	2	3	2	2	0	0	3	0	OpenSpace
4359	0	0	3	1	0	1	6	1	6	0	Residential
4164	0	15	2	0	1	0	10	0	5	0	Mixed
1615	0	5	0	2	0	1	10	0	1	0	Commercial
2181	0	3	1	0	1	0	2	0	8	0	Commercial
2688	0	33	0	2	2	0	6	0	13	0	Commercial
2801	0	4	0	0	0	1	1	1	12	1	Commercial
2464	4	2	2	0	1	0	0	0	13	0	Residential
1339	0	1	1	0	2	0	17	0	8	0	Commercial
6503	0	0	2	0	0	0	0	0	0	0	Residential
4888	0	0	10	3	1	2	0	0	1	0	Residential
2991	1	0	0	0	0	0	1	0	0	0	Residential
171	0	1	6	0	2	0	0	1	3	0	Other
3294	1	1	4	3	1	2	10	0	1	0	Mixed
1611	0	6	1	3	4	3	4	1	14	0	Mixed
5427	0	0	0	0	1	0	0	0	0	0	Residential
1114	0	2	0	7	3	0	7	4	2	0	Commercial
4465	0	16	0	0	2	0	6	2	4	0	Mixed
6131	0	0	1	0	0	0	0	0	0	0	OpenSpace
3380	1	1	0	0	4	0	0	1	3	0	OpenSpace
3895	0	2	2	3	0	0	11	0	9	0	Residential
2920	0	5	0	5	1	3	7	0	5	0	Commercial
6348	0	0	0	1	0	0	0	0	3	0	Residential
3005	0	1	0	3	0	0	0	0	4	0	Other
4077	0	0	4	1	0	2	1	0	16	0	Residential
549	0	0	0	5	0	0	0	0	0	0	Transportation
2230	0	6	1	3	1	6	7	3	4	0	Residential
5110	0	3	4	0	3	1	2	0	0	0	Residential
5373	0	3	0	2	0	3	4	2	1	0	Residential
5440	0	0	1	0	0	0	0	0	2	0	Other
4668	0	1	3	1	1	0	0	0	7	0	Residential
1912	0	6	1	0	1	1	12	3	3	0	Mixed
1404	0	11	1	3	0	1	10	2	1	0	Mixed
4260	0	6	0	1	2	1	7	0	4	0	Mixed
4022	0	0	0	0	0	0	1	0	1	0	Other
6291	0	0	0	0	1	0	0	0	0	0	OpenSpace
3370	0	0	0	0	2	1	0	0	0	0	OpenSpace
2316	0	0	0	0	1	0	0	0	0	0	OpenSpace
6577	0	0	0	0	1	0	0	0	0	0	OpenSpace
5399	0	1	2	0	3	0	1	1	0	0	Residential
2723	0	11	3	0	0	0	5	2	3	0	Other
1639	3	0	2	0	0	0	2	0	0	0	Other
487	0	2	2	0	3	0	8	0	8	0	Commercial
1929	0	0	0	0	0	0	0	0	2	0	Mixed
4300	0	1	3	0	1	0	0	1	2	0	OpenSpace
2384	0	1	3	4	2	0	0	0	0	0	OpenSpace
2556	0	4	0	0	0	0	7	0	2	0	Mixed
1983	0	8	1	3	0	2	7	6	7	0	Mixed
416	0	7	0	0	0	1	3	3	6	0	Mixed
5486	0	0	1	0	0	0	0	0	1	0	Mixed
2363	0	0	1	0	1	2	1	1	14	0	Other
1153	0	3	0	0	2	0	20	0	3	0	Commercial
4341	1	0	0	1	0	0	0	0	0	0	Other
2350	0	1	1	2	1	0	2	0	12	0	Mixed
4895	0	4	5	0	1	1	9	1	2	0	Mixed
2239	0	15	0	0	1	1	13	0	1	0	Mixed
2146	0	0	2	2	1	0	1	0	8	0	OpenSpace
1881	0	6	3	1	3	0	4	1	6	0	Commercial
5087	0	1	1	0	1	0	0	0	6	0	Residential
6046	0	1	0	0	0	0	1	0	0	0	Residential
4863	3	0	2	0	0	0	1	0	1	0	Residential
370	0	0	5	3	2	1	0	5	4	0	Residential
939	0	2	0	11	0	0	5	3	3	0	Commercial
5586	0	0	0	1	0	0	0	0	0	0	Commercial
1427	0	1	0	0	0	4	4	2	9	0	Other
3143	2	4	1	0	1	1	1	1	8	0	Commercial
1088	0	5	2	2	0	1	4	0	4	0	Mixed
4953	0	1	0	0	0	0	0	0	0	0	Residential
2911	0	2	0	2	1	2	0	0	4	1	Commercial
3337	0	0	0	0	2	0	0	0	0	0	Other
238	0	0	0	0	0	0	0	0	3	0	Transportation
850	0	1	1	9	0	0	3	2	3	0	Other
8	0	0	0	1	0	0	0	0	2	0	Other
4825	0	2	0	0	0	0	1	0	0	0	Residential
650	1	1	0	4	2	1	1	0	12	0	OpenSpace
31	0	2	0	4	1	2	0	0	1	0	Other
1171	0	1	1	0	2	2	8	1	4	0	Residential
2959	0	5	4	3	1	1	7	1	7	0	Residential
4994	2	0	2	3	0	0	0	0	2	0	Residential
1337	2	1	2	2	2	1	0	0	6	0	Other
2954	1	3	1	1	1	1	2	0	4	0	Mixed
395	0	0	0	0	1	3	0	0	0	0	Other
1446	1	5	0	3	1	2	3	2	13	0	Other
3265	0	0	0	3	4	2	3	1	5	0	Residential
4322	0	0	0	0	1	0	0	0	1	0	OpenSpace
2749	0	0	0	0	0	0	0	0	1	0	OpenSpace
4064	0	5	3	8	1	1	11	0	5	0	Mixed
3936	0	0	1	0	0	0	0	0	0	0	Residential
2923	0	1	0	0	2	0	0	0	0	0	OpenSpace
1913	0	1	2	0	0	0	4	0	0	0	Residential
6226	0	0	0	0	1	0	0	0	0	0	OpenSpace
2669	8	5	1	8	0	0	3	0	5	0	Other
3081	0	0	0	0	0	0	0	0	1	0	OpenSpace
5463	0	0	0	5	0	0	0	0	3	0	Other
1609	0	5	0	1	2	2	4	0	12	0	Commercial
3972	4	0	7	3	0	1	0	0	1	0	Residential
4412	0	0	5	0	2	0	2	0	2	0	Residential
5873	0	0	0	1	0	0	0	0	0	0	OpenSpace
2708	0	0	0	1	0	0	0	2	0	0	OpenSpace
2297	1	1	4	0	1	0	1	2	3	0	Residential
4061	0	0	2	0	0	0	0	0	1	0	Residential
2075	1	3	1	3	0	2	4	3	6	0	Commercial
3120	1	0	1	2	0	0	0	1	5	0	Other
5880	6	1	1	0	0	0	0	0	2	0	Other
2825	0	0	0	0	1	0	1	0	0	0	OpenSpace
4633	0	0	1	0	0	0	0	0	0	0	Residential
1795	0	9	0	2	0	0	3	0	13	0	Commercial
4861	0	3	1	1	0	0	1	0	2	0	Residential
2486	0	0	0	0	1	0	0	0	1	0	OpenSpace
1455	2	0	3	4	3	0	5	3	5	0	Residential
5631	0	1	0	0	0	0	0	0	0	0	OpenSpace
378	0	1	0	1	1	1	0	0	5	0	Commercial
160	1	1	2	4	4	1	0	2	4	0	Mixed
1911	0	1	2	0	1	0	0	0	3	0	Residential
3764	0	0	0	2	1	1	0	0	2	0	OpenSpace
4163	0	8	2	8	3	0	10	1	3	0	Residential
253	0	0	0	0	0	1	0	0	0	0	Other
1593	1	6	2	5	1	1	7	0	3	0	Commercial
2298	0	0	1	3	3	0	0	1	3	0	Other
